"id_discente","curso","turno","ano_ingresso","idade_ingresso","escola_publica","forma_ingresso","acao_afirmativa","sexo","cor_raca","estado_civil","media_global_aluno","media_global_curso","percentual_integralizado","trancamentos","mobilidade","total_componentes","total_reprovacao","total_aprovacao","percentagem_frequencia","percentagem_reprovacao","reprovacoes_rm","reprovacoes_rf","reprovacoes_rmf","percentagem_aprovacao","qtd_semestres","motivo_inativacao","status"
854077,"Ciência Da Computação","Integral",2017,19,"Não","Sisu","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",3.88,5.03,13.8,1,0,21,14,7,89.83,66.67,14,0,0,33.33,5,"Ativo","Ativo"
854111,"Ciência Da Computação","Integral",2017,19,"Não","Sisu","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",4.37,5.03,25.93,0,0,29,17,12,79.01,58.62,9,0,8,41.38,8,"Ativo","Ativo"
854129,"Ciência Da Computação","Integral",2017,19,"Sim","Sisu","RI-PPI","Feminino","Preto","Solteiro(A)",5.15,5.03,34.57,0,0,31,14,17,94.05,45.16,14,0,0,54.84,6,"Ativo","Ativo"
854283,"Sistemas De Informação","Noturno",2017,22,"Sim","Sisu","RI","Masculino","Pardo","Solteiro(A)",6.52,4.7,45.03,0,0,26,6,20,90.29,23.08,6,0,0,76.92,6,"Ativo","Ativo"
854460,"Engenharia De Software","Noturno",2017,18,"Não","Sisu","Ampla Concorrência","Feminino","Branco","Solteiro(A)",6.49,4.4,65.31,0,0,30,6,24,82.86,20,6,0,0,80,7,"Ativo","Ativo"
854468,"Sistemas De Informação","Noturno",2017,20,"Sim","Sisu","RS-PPI","Feminino","Pardo","Solteiro(A)",0.28,4.7,0,2,0,15,15,0,36.81,100,3,0,12,0,4,"Ativo","Ativo"
854470,"Engenharia De Software","Noturno",2017,20,"Não","Sisu","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",0.36,4.4,0,0,0,4,4,0,42.71,100,0,0,4,0,1,"Excluído","Excluído"
854502,"Sistemas De Informação","Noturno",2017,18,"Sim","Sisu","RS","Masculino","Branco","Solteiro(A)",7.62,4.7,66,0,0,30,1,29,93.25,3.33,0,0,1,96.67,6,"Ativo","Ativo"
854560,"Engenharia De Software","Noturno",2017,19,"Sim","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",4.77,4.4,10.5,2,0,7,3,4,92.71,42.86,3,0,0,57.14,2,"Excluído","Excluído"
854565,"Sistemas De Informação","Noturno",2017,22,"Sim","Sisu","RS-PPI","Masculino","Pardo","Solteiro(A)",1.2,4.7,1.06,2,0,4,3,1,64.85,75,1,0,2,25,1,"Excluído","Excluído"
854570,"Sistemas De Informação","Noturno",2017,24,"Sim","Sisu","RS-PPI","Masculino","Pardo","Solteiro(A)",6.86,4.7,58.66,0,0,24,4,20,96.06,16.67,4,0,0,83.33,6,"Ativo","Ativo"
854578,"Sistemas De Informação","Noturno",2017,17,"Sim","Sisu","RS-PPI","Masculino","Pardo","Solteiro(A)",2.87,4.7,4.26,0,0,14,12,2,62.09,85.71,6,0,6,14.29,7,"Ativo","Ativo"
854592,"Sistemas De Informação","Noturno",2017,18,"Não","Sisu","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",3.74,4.7,17.06,0,0,24,17,7,70.68,70.83,7,0,10,29.17,7,"Ativo","Ativo"
854617,"Engenharia De Software","Noturno",2017,24,"Sim","Sisu","RS-PPI","Masculino","Pardo","Solteiro(A)",2.04,4.4,7,0,0,21,18,3,69.30,85.71,8,0,10,14.29,7,"Ativo","Ativo"
854629,"Sistemas De Informação","Noturno",2017,20,"Não","Sisu","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",5.48,4.7,41.6,0,0,31,13,18,87.20,41.94,11,0,2,58.06,7,"Ativo","Ativo"
854634,"Sistemas De Informação","Noturno",2017,23,"Não","Sisu","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",5.19,4.7,39.2,0,0,22,8,14,89.53,36.36,7,0,1,63.64,7,"Ativo","Ativo"
854638,"Engenharia De Software","Noturno",2017,19,"Sim","Sisu","RS-PPI","Masculino","Pardo","Solteiro(A)",6.2,4.4,51.43,0,0,29,8,21,94.62,27.59,8,0,0,72.41,7,"Ativo","Ativo"
854640,"Sistemas De Informação","Noturno",2017,21,"Sim","Sisu","RI-PPI","Feminino","Pardo","Solteiro(A)",2.89,4.7,16.6,0,0,22,16,6,75.17,72.73,9,0,7,27.27,6,"Ativo","Ativo"
854651,"Sistemas De Informação","Noturno",2017,19,"Não","Sisu","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",4.1,4.7,26.66,0,0,26,14,12,77.75,53.85,10,0,4,46.15,6,"Ativo","Ativo"
854677,"Engenharia De Software","Noturno",2017,32,"Sim","Sisu","RS-PPI","Masculino","Preto","Casado(A)",0,4.4,0,0,0,4,4,0,37.76,100,0,0,4,0,1,"Excluído","Excluído"
854683,"Ciência Da Computação","Integral",2017,17,"Sim","Sisu","RS-PPI","Masculino","Pardo","Solteiro(A)",0.88,5.03,0.96,3,0,12,11,1,48.87,91.67,5,0,6,8.33,3,"Ativo","Ativo"
854685,"Sistemas De Informação","Noturno",2017,18,"Sim","Sisu","RI-PPI","Feminino","Pardo","Solteiro(A)",5.81,4.7,37.86,0,0,26,9,17,87.78,34.62,8,0,1,65.38,6,"Ativo","Ativo"
854686,"Engenharia De Software","Noturno",2017,29,"Sim","Sisu","Ampla Concorrência","Masculino","Branco","Casado(A)",7.34,4.4,66.59,0,0,30,4,26,91.05,13.33,3,0,1,86.67,7,"Ativo","Ativo"
854743,"Engenharia De Software","Noturno",2017,19,"Sim","Sisu","RI-PPI","Masculino","Pardo","Solteiro(A)",5.92,4.4,45.87,0,0,29,8,21,90.75,27.59,7,0,1,72.41,7,"Ativo","Ativo"
854763,"Engenharia De Software","Noturno",2017,20,"Sim","Sisu","RI","Masculino","Pardo","Solteiro(A)",3.57,4.4,13,3,0,14,8,6,75.48,57.14,3,0,5,42.86,4,"Ativo","Ativo"
854785,"Sistemas De Informação","Noturno",2017,18,"Sim","Sisu","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",3.17,4.7,13.86,0,0,20,13,7,70.93,65,8,0,5,35,6,"Ativo","Ativo"
854800,"Sistemas De Informação","Noturno",2017,23,"Sim","Sisu","RI-PPI","Masculino","Pardo","Solteiro(A)",0.45,4.7,0,3,0,7,7,0,37.35,100,1,0,6,0,2,"Excluído","Excluído"
854829,"Sistemas De Informação","Noturno",2017,19,"Sim","Sisu","RS-PPI","Masculino","Pardo","Solteiro(A)",3.15,4.7,11.73,0,0,20,15,5,70.44,75,7,0,8,25,6,"Ativo","Ativo"
854841,"Engenharia De Software","Noturno",2017,19,"Sim","Sisu","RI","Masculino","Branco","Solteiro(A)",0.71,4.4,1,2,0,7,6,1,57.07,85.71,2,0,4,14.29,2,"Excluído","Excluído"
854850,"Sistemas De Informação","Noturno",2017,18,"Sim","Sisu","RS","Feminino","Branco","Solteiro(A)",0,4.7,0,0,0,4,4,0,9.38,100,0,0,4,0,1,"Excluído","Excluído"
854868,"Ciência Da Computação","Integral",2017,18,"Sim","Sisu","RS","Masculino","Branco","Solteiro(A)",3.04,5.03,6.72,0,0,11,8,3,61.62,72.73,2,0,6,27.27,3,"Mudança de curso","Excluído"
854892,"Ciência Da Computação","Integral",2017,21,"Sim","Sisu","RS","Masculino","Branco","Solteiro(A)",9.6,5.03,26.89,2,0,5,0,5,99.76,0,0,0,0,100,1,"Excluído","Excluído"
854893,"Ciência Da Computação","Integral",2017,18,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",2.95,5.03,1.92,0,0,9,7,2,82.06,77.78,4,0,3,22.22,3,"Mudança de curso","Excluído"
854968,"Ciência Da Computação","Integral",2017,20,"Sim","Sisu","RI","Masculino","Branco","Solteiro(A)",0.38,5.03,0,1,0,4,4,0,57.16,100,2,0,2,0,1,"Excluído","Excluído"
854970,"Ciência Da Computação","Integral",2017,19,"Não","Sisu","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",4.79,5.03,27.67,0,0,21,9,12,81.06,42.86,9,0,0,57.14,6,"Ativo","Ativo"
854974,"Ciência Da Computação","Integral",2017,18,"Sim","Sisu","RI-PPI","Masculino","Pardo","Solteiro(A)",0.17,5.03,0,0,0,4,4,0,32.81,100,0,0,4,0,1,"Excluído","Excluído"
855004,"Ciência Da Computação","Integral",2017,24,"Sim","Sisu","RS-PPI","Masculino","Pardo","Solteiro(A)",0.02,5.03,0,0,0,18,18,0,7.29,100,0,0,18,0,5,"Excluído","Excluído"
855057,"Ciência Da Computação","Integral",2017,25,"Sim","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",7.14,5.03,39.31,1,0,27,8,19,82.64,29.63,7,0,1,70.37,7,"Ativo","Ativo"
855304,"Sistemas De Informação","Noturno",2017,26,"Não","Sisu","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",1.45,4.7,3.2,2,0,7,5,2,32.89,71.43,0,0,5,28.57,4,"Ativo","Ativo"
855312,"Engenharia De Software","Noturno",2017,27,"Não","Sisu","Ampla Concorrência","Feminino","Branco","Solteiro(A)",4.75,4.4,5,2,0,7,4,3,87.50,57.14,3,0,1,42.86,2,"Excluído","Excluído"
855320,"Engenharia De Software","Noturno",2017,19,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",4.26,4.4,30.03,0,0,31,17,14,86.56,54.84,16,0,1,45.16,8,"Ativo","Ativo"
855329,"Engenharia De Software","Noturno",2017,25,"Não","Sisu","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",7.2,5.48,100,0,0,19,3,16,89.26,15.79,3,0,0,84.21,5,"Conclusão","Graduado"
855334,"Engenharia De Software","Noturno",2017,32,"Sim","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",8.11,4.4,13,3,0,7,1,6,89.14,14.29,1,0,0,85.71,2,"Excluído","Excluído"
855338,"Engenharia De Software","Noturno",2017,20,"Sim","Sisu","RI-PPI","Feminino","Pardo","Solteiro(A)",2.29,4.4,7,2,0,15,11,4,65.59,73.33,3,0,8,26.67,5,"Ativo","Ativo"
855346,"Sistemas De Informação","Noturno",2017,24,"Sim","Sisu","RS-PPI","Masculino","Pardo","Solteiro(A)",4.2,4.7,16,2,0,14,7,7,80.23,50,3,0,4,50,4,"Ativo","Ativo"
855352,"Sistemas De Informação","Noturno",2017,20,"Não","Sisu","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",3.65,4.7,7.46,0,0,11,7,4,87.97,63.64,7,0,0,36.36,4,"Excluído","Excluído"
855353,"Sistemas De Informação","Noturno",2017,18,"Não","Sisu","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",3.7,4.7,1.33,2,0,4,3,1,91.15,75,3,0,0,25,1,"Excluído","Excluído"
855354,"Sistemas De Informação","Noturno",2017,29,"Sim","Sisu","RS-PPI","Masculino","Pardo","Solteiro(A)",0.23,4.7,0,0,0,4,4,0,28.39,100,0,0,4,0,1,"Excluído","Excluído"
855362,"Sistemas De Informação","Noturno",2017,18,"Não","Sisu","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",5.81,4.7,14.93,4,0,8,2,6,80.93,25,0,0,2,75,2,"Ativo","Ativo"
855369,"Sistemas De Informação","Noturno",2017,25,"Sim","Sisu","Ampla Concorrência","Feminino","Branco","Solteiro(A)",0.3,4.7,37.33,0,0,1,1,0,96.71,100,0,0,1,0,1,"Excluído","Excluído"
855375,"Sistemas De Informação","Noturno",2017,20,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",1.59,4.7,1.06,1,0,4,3,1,71.36,75,1,0,2,25,1,"Excluído","Excluído"
855376,"Sistemas De Informação","Noturno",2017,60,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Divorciado/Separado(A)",6.24,4.7,59.46,0,0,28,11,17,98.23,39.29,11,0,0,60.71,7,"Ativo","Ativo"
855390,"Sistemas De Informação","Noturno",2017,19,"Sim","Sisu","RS","Masculino","Branco","Solteiro(A)",5.84,4.7,53.06,0,0,35,12,23,88.41,34.29,11,0,1,65.71,7,"Ativo","Ativo"
855397,"Sistemas De Informação","Noturno",2017,18,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",6.03,4.7,57,0,0,35,11,24,90.58,31.43,10,0,1,68.57,8,"Ativo","Ativo"
855401,"Sistemas De Informação","Noturno",2017,22,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",5.33,4.7,37.6,0,0,29,13,16,87.50,44.83,11,0,2,55.17,6,"Ativo","Ativo"
855408,"Sistemas De Informação","Noturno",2017,19,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",0,4.7,0,0,0,4,4,0,16.67,100,0,0,4,0,1,"Excluído","Excluído"
855469,"Sistemas De Informação","Noturno",2017,19,"Não","Sisu","Ampla Concorrência","Feminino","Branco","Solteiro(A)",0,4.7,0,0,0,4,4,0,9.38,100,0,0,4,0,1,"Excluído","Excluído"
855487,"Sistemas De Informação","Noturno",2017,19,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",5.66,4.7,42.66,0,0,27,8,19,88.80,29.63,7,0,1,70.37,7,"Ativo","Ativo"
855500,"Sistemas De Informação","Noturno",2017,19,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",3.43,4.7,2.13,0,0,6,5,1,73.61,83.33,4,0,1,16.67,2,"Excluído","Excluído"
855510,"Sistemas De Informação","Noturno",2017,25,"Não","Sisu","Ampla Concorrência","Feminino","Pardo","Solteiro(A)",0.69,4.7,0,0,0,4,4,0,29.95,100,0,0,4,0,1,"Excluído","Excluído"
855511,"Sistemas De Informação","Noturno",2017,26,"Sim","Sisu","RS-PPI","Masculino","Pardo","Solteiro(A)",0.89,4.7,14.93,5,0,6,5,1,67.06,83.33,0,0,5,16.67,2,"Ativo","Ativo"
857985,"Sistemas De Informação","Noturno",2017,23,"Não","Transferência","Ampla Concorrência","Masculino","Branco","Solteiro(A)",2.78,4.7,14.93,2,0,13,11,2,64.70,84.62,2,0,9,15.38,6,"Ativo","Ativo"
858897,"Ciência Da Computação","Integral",2017,19,"Não","Sisu","Ampla Concorrência","Feminino","Pardo","Solteiro(A)",7.2,5.03,50.33,0,0,28,4,24,88.85,14.29,4,0,0,85.71,6,"Ativo","Ativo"
858926,"Sistemas De Informação","Noturno",2017,35,"Sim","Sisu","RS-PPI","Masculino","Pardo","Casado(A)",0.05,4.7,0,0,0,4,4,0,25.00,100,0,0,4,0,1,"Excluído","Excluído"
860082,"Ciência Da Computação","Integral",2018,25,"Sim","Processo Seletivo","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",6.42,5.03,48.97,0,0,17,4,13,89.78,23.53,2,0,2,76.47,5,"Ativo","Ativo"
860090,"Ciência Da Computação","Integral",2018,21,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Branco","Solteiro(A)",5.57,5.03,55.82,0,0,34,12,22,80.58,35.29,5,0,7,64.71,7,"Ativo","Ativo"
860144,"Ciência Da Computação","Integral",2018,19,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",8.7,5.03,36.91,1,0,16,0,16,89.97,0,0,0,0,100,4,"Ativo","Ativo"
860166,"Ciência Da Computação","Integral",2018,21,"Não","Processo Seletivo","Ampla Concorrência","Feminino","Branco","Solteiro(A)",5.17,5.03,39.37,0,0,21,10,11,79.39,47.62,3,0,7,52.38,5,"Ativo","Ativo"
860170,"Ciência Da Computação","Integral",2018,21,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Branco","Solteiro(A)",2.82,5.03,29.77,0,0,18,11,7,70.15,61.11,1,0,10,38.89,4,"Ativo","Ativo"
860175,"Ciência Da Computação","Integral",2018,23,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Branco","Solteiro(A)",4.22,5.03,24,0,0,19,12,7,84.38,63.16,7,0,5,36.84,5,"Ativo","Ativo"
860179,"Ciência Da Computação","Integral",2018,22,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Preto","Solteiro(A)",5.67,5.03,22.89,0,0,17,6,11,80.21,35.29,6,0,0,64.71,5,"Ativo","Ativo"
860194,"Engenharia De Software","Noturno",2018,25,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Branco","Solteiro(A)",6.56,4.4,32,0,0,18,5,13,88.54,27.78,5,0,0,72.22,5,"Ativo","Ativo"
860218,"Engenharia De Software","Noturno",2018,20,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",8.37,4.4,50.06,0,0,18,1,17,95.31,5.56,1,0,0,94.44,5,"Ativo","Ativo"
860275,"Engenharia De Software","Noturno",2018,19,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Branco","Solteiro(A)",2.71,4.4,6,2,0,13,11,2,57.57,84.62,5,0,6,15.38,3,"Ativo","Ativo"
860413,"Sistemas De Informação","Noturno",2018,21,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Branco","Solteiro(A)",6.14,4.7,49.2,1,0,14,3,11,93.87,21.43,3,0,0,78.57,4,"Ativo","Ativo"
860517,"Ciência Da Computação","Integral",2018,25,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Não Informado","Solteiro(A)",2.59,5.03,43.21,0,0,21,16,5,81.37,76.19,4,0,12,23.81,4,"Ativo","Ativo"
860519,"Sistemas De Informação","Noturno",2018,20,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Branco","Solteiro(A)",3.11,4.7,21.33,3,0,10,7,3,76.97,70,2,0,5,30,3,"Ativo","Ativo"
860521,"Sistemas De Informação","Noturno",2018,21,"Sim","Processo Seletivo","Ampla Concorrência","Masculino","Branco","Solteiro(A)",3.72,4.7,1.06,3,0,4,3,1,79.95,75,3,0,0,25,1,"Ativo","Ativo"
860529,"Sistemas De Informação","Noturno",2018,21,"Sim","Processo Seletivo","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",6,4.7,54.13,0,0,17,5,12,90.81,29.41,4,0,1,70.59,5,"Ativo","Ativo"
860541,"Sistemas De Informação","Noturno",2018,31,"Sim","Processo Seletivo","Ampla Concorrência","Masculino","Pardo","Divorciado/Separado(A)",2,4.7,1.06,3,0,7,6,1,54.39,85.71,3,0,3,14.29,2,"Ativo","Ativo"
860554,"Sistemas De Informação","Noturno",2018,30,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",0.13,4.7,0,0,0,2,2,0,20.31,100,0,0,2,0,1,"Excluído","Excluído"
860589,"Sistemas De Informação","Noturno",2018,24,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Branco","Solteiro(A)",2.02,4.7,21.33,2,0,7,6,1,72.46,85.71,1,0,5,14.29,2,"Ativo","Ativo"
860622,"Ciência Da Computação","Integral",2018,22,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Branco","Solteiro(A)",3.89,5.03,27.85,0,0,11,7,4,84.78,63.64,3,0,4,36.36,4,"Ativo","Ativo"
860657,"Sistemas De Informação","Noturno",2018,24,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Branco","Solteiro(A)",0,4.7,0,0,0,4,4,0,44.27,100,0,0,4,0,1,"Excluído","Excluído"
860728,"Sistemas De Informação","Noturno",2018,23,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Branco","Solteiro(A)",3.75,4.7,49.06,1,0,8,5,3,90.72,62.5,0,0,5,37.5,3,"Ativo","Ativo"
860729,"Ciência Da Computação","Integral",2018,19,"Sim","Processo Seletivo","Ampla Concorrência","Masculino","Branco","Solteiro(A)",2.67,5.03,19.2,0,0,12,8,4,88.25,66.67,7,0,1,33.33,4,"Ativo","Ativo"
860859,"Engenharia De Software","Noturno",2018,21,"Não","Processo Seletivo","Ampla Concorrência","Masculino","Branco","Solteiro(A)",7.45,4.4,78.15,0,0,21,0,21,86.89,0,0,0,0,100,5,"Ativo","Ativo"
860874,"Sistemas De Informação","Noturno",2018,30,"Sim","Processo Seletivo","Ampla Concorrência","Masculino","Branco","Solteiro(A)",0,4.7,23.46,0,0,1,1,0,97.24,100,0,0,1,0,1,"Excluído","Excluído"
864032,"Sistemas De Informação","Noturno",2018,21,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",0.09,4.7,0,1,0,4,4,0,31.90,100,1,0,3,0,1,"Excluído","Excluído"
864168,"Engenharia De Software","Noturno",2018,18,"Não","Sisu","Ampla Concorrência","Feminino","Pardo","Solteiro(A)",8.24,4.4,48.84,0,0,23,0,23,93.75,0,0,0,0,100,5,"Ativo","Ativo"
864169,"Engenharia De Software","Noturno",2018,17,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",8.6,4.4,50.59,0,0,22,0,22,94.36,0,0,0,0,100,5,"Ativo","Ativo"
864211,"Engenharia De Software","Noturno",2018,17,"Não","Sisu","Ampla Concorrência","Feminino","Branco","Solteiro(A)",5.87,4.4,24.37,0,0,17,6,11,90.23,35.29,6,0,0,64.71,4,"Mudança de curso","Excluído"
864220,"Ciência Da Computação","Integral",2018,19,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",7.76,5.03,43.33,1,0,21,1,20,97.89,4.76,1,0,0,95.24,4,"Ativo","Ativo"
864237,"Sistemas De Informação","Noturno",2018,18,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",5.71,4.7,5.33,1,0,4,2,2,97.40,50,2,0,0,50,1,"Excluído","Excluído"
864246,"Ciência Da Computação","Integral",2018,18,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",7.16,5.03,31.69,1,0,18,3,15,89.12,16.67,2,0,1,83.33,4,"Ativo","Ativo"
864264,"Ciência Da Computação","Integral",2018,20,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",5.28,5.03,21.12,0,0,18,8,10,85.74,44.44,7,0,1,55.56,4,"Ativo","Ativo"
864267,"Sistemas De Informação","Noturno",2018,18,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",7.68,4.7,40.53,0,0,20,2,18,95.68,10,2,0,0,90,4,"Ativo","Ativo"
864281,"Sistemas De Informação","Noturno",2018,23,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",5.54,4.7,48.8,0,0,16,7,9,91.43,43.75,3,0,4,56.25,5,"Ativo","Ativo"
864299,"Ciência Da Computação","Integral",2018,18,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",2.17,5.03,0.96,2,0,7,6,1,85.49,85.71,5,0,1,14.29,2,"Ativo","Ativo"
864300,"Engenharia De Software","Noturno",2018,28,"Sim","Sisu","RS","Masculino","Pardo","Solteiro(A)",5.05,4.4,1,2,0,2,1,1,85.94,50,1,0,0,50,1,"Excluído","Excluído"
864303,"Engenharia De Software","Noturno",2018,19,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",6.56,4.4,38,0,0,20,4,16,85.51,20,4,0,0,80,5,"Ativo","Ativo"
864325,"Sistemas De Informação","Noturno",2018,19,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",6.95,4.7,34.13,0,0,17,2,15,96.42,11.76,2,0,0,88.24,4,"Ativo","Ativo"
864330,"Ciência Da Computação","Integral",2018,20,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",3.05,5.03,10.56,0,0,20,15,5,82.24,75,12,0,3,25,6,"Ativo","Ativo"
864342,"Ciência Da Computação","Integral",2018,18,"Sim","Sisu","RS","Masculino","Pardo","Solteiro(A)",7.26,5.03,40.33,0,0,24,4,20,96.02,16.67,4,0,0,83.33,5,"Ativo","Ativo"
864346,"Engenharia De Software","Noturno",2018,32,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Casado(A)",0.19,4.4,0,1,0,4,4,0,49.87,100,1,0,3,0,1,"Excluído","Excluído"
864389,"Ciência Da Computação","Integral",2018,22,"Não","Sisu","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",8.63,5.03,55.82,0,0,27,1,26,88.60,3.7,1,0,0,96.3,5,"Ativo","Ativo"
864429,"Engenharia De Software","Noturno",2018,37,"Sim","Sisu","RS","Masculino","Branco","Solteiro(A)",1.95,4.4,0,4,0,4,4,0,62.11,100,1,0,3,0,1,"Ativo","Ativo"
864439,"Sistemas De Informação","Noturno",2018,18,"Sim","Sisu","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",6.35,4.7,27.73,0,0,17,5,12,87.13,29.41,3,0,2,70.59,4,"Ativo","Ativo"
864460,"Sistemas De Informação","Noturno",2018,20,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",8.03,4.7,59.13,0,0,25,1,24,92.31,4,1,0,0,96,5,"Ativo","Ativo"
864467,"Sistemas De Informação","Noturno",2018,27,"Sim","Sisu","RS","Feminino","Pardo","Solteiro(A)",6.07,4.7,38.13,0,0,15,3,12,92.95,20,3,0,0,80,4,"Ativo","Ativo"
864481,"Ciência Da Computação","Integral",2018,18,"Não","Sisu","Ampla Concorrência","Masculino","Pardo","Solteiro(A)",4.72,5.03,16.32,0,0,14,6,8,89.92,42.86,6,0,0,57.14,4,"Ativo","Ativo"
864483,"Ciência Da Computação","Integral",2018,18,"Sim","Sisu","RS","Masculino","Pardo","Solteiro(A)",7.32,5.03,32.65,0,0,19,3,16,98.14,15.79,3,0,0,84.21,4,"Ativo","Ativo"
864488,"Ciência Da Computação","Integral",2018,18,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",3.06,5.03,4.8,3,0,8,6,2,50.91,75,2,0,4,25,2,"Ativo","Ativo"
864496,"Ciência Da Computação","Integral",2018,18,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",3.5,5.03,2.88,0,0,11,9,2,96.83,81.82,9,0,0,18.18,5,"Ativo","Ativo"
864502,"Engenharia De Software","Noturno",2018,20,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",5.49,4.4,21.25,1,0,18,7,11,88.08,38.89,7,0,0,61.11,5,"Ativo","Ativo"
864512,"Ciência Da Computação","Integral",2018,18,"Sim","Sisu","RS","Masculino","Branco","Solteiro(A)",6.3,5.03,28.81,0,0,18,5,13,89.80,27.78,5,0,0,72.22,4,"Ativo","Ativo"
864513,"Sistemas De Informação","Noturno",2018,20,"Sim","Sisu","RS-PPI","Masculino","Pardo","Solteiro(A)",6.93,4.7,33.06,0,0,18,3,15,97.66,16.67,3,0,0,83.33,4,"Ativo","Ativo"
864520,"Ciência Da Computação","Integral",2018,18,"Não","Sisu","Ampla Concorrência","Masculino","Branco","Solteiro(A)",5.3,5.03,34.09,0,0,24,9,15,91.23,37.5,9,0,0,62.5,5,"Ativo","Ativo"
864530,"Engenharia De Software","Noturno",2018,28,"Sim","Sisu","RS-PPI-CD","Masculino","Branco","Solteiro(A)",2.61,4.4,6,0,0,14,12,2,48.10,85.71,3,0,9,14.29,5,"Ativo","Ativo"
